gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_group,MonthlyCharges_Tenure
1,0,1,1,0,1,0,2,2,2,2,0,2,1,1,1,55.35,1636.95,0,1605.15
1,0,1,0,1,2,1,2,2,2,2,0,2,2,0,0,105.6,7581.5,0,7603.2
1,0,1,0,1,2,1,0,2,2,0,2,0,0,0,2,93.8,3019.5,0,2907.7999999999997
0,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,95.7,4729.75,0,4785.0
1,0,1,0,1,2,0,2,0,2,2,2,2,2,0,2,83.2,6126.1,0,5907.2
1,1,1,0,1,2,0,2,2,2,2,2,2,2,0,1,90.05,6333.4,0,6303.5
1,0,0,0,1,2,1,2,0,0,2,0,2,1,0,1,97.65,6687.85,0,6933.150000000001
1,0,1,1,1,0,0,2,2,2,2,0,0,2,1,0,68.05,4158.25,0,4151.05
1,0,0,0,1,0,1,0,0,0,2,2,2,0,1,2,96.2,3183.4,0,3078.4
0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,79.6,79.6,2,79.6
1,0,0,0,1,2,1,2,2,2,0,0,2,2,1,0,102.1,7149.35,0,6942.799999999999
1,0,0,0,1,2,2,1,1,1,1,1,1,2,0,0,23.4,1429.65,0,1450.8
0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.05,472.65,2,497.34999999999997
1,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,85.25,1734.5,1,1705.0
1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,19.45,113.5,2,116.69999999999999
0,1,0,0,0,1,0,2,2,2,0,2,2,0,1,0,59.45,1884.65,0,1961.8500000000001
1,0,1,1,1,2,1,0,0,0,0,2,2,1,0,0,92.2,2568.15,0,2581.6
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,19.85,470.0,0,535.95
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,43.9,278.4,2,307.3
1,0,0,0,1,2,1,0,0,0,2,0,0,0,1,2,80.5,2088.8,0,2093.0
1,1,0,0,1,2,1,0,2,0,0,0,2,0,1,2,89.8,502.6,2,449.0
1,1,0,0,1,2,1,2,0,0,0,0,2,0,1,1,90.5,2595.85,0,2715.0
1,0,0,0,1,2,1,0,2,0,0,0,2,1,0,1,90.45,5825.5,0,5698.35
1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,2,50.75,50.75,2,50.75
0,0,0,1,1,2,0,0,2,2,2,2,2,1,1,2,84.6,4449.75,0,4483.799999999999
0,0,1,1,1,0,1,0,2,0,2,0,2,0,1,1,89.65,1208.35,1,1255.1000000000001
0,0,0,0,1,0,1,0,2,0,2,2,2,0,1,0,99.15,1956.4,1,2082.15
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,19.95,310.6,1,339.15
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,20.5,290.55,1,328.0
0,0,0,0,1,0,0,0,0,2,0,0,2,0,1,2,62.1,2096.1,0,2173.5
0,1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,79.5,2665.0,0,2544.0
0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,0,19.55,543.8,0,547.4
0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,20.35,20.35,2,20.35
1,0,0,0,0,1,0,0,0,0,2,2,2,0,1,2,51.7,3005.8,0,3050.3
0,0,1,1,1,2,2,1,1,1,1,1,1,1,1,0,23.3,1623.15,0,1677.6000000000001
1,0,0,0,1,0,0,0,2,0,2,0,2,1,1,3,65.4,2498.4,0,2354.4
0,0,0,0,1,0,0,2,2,0,0,2,0,0,0,3,65.1,2586.0,0,2604.0
1,0,1,1,1,2,1,0,0,2,0,0,0,0,1,2,81.2,3292.3,0,3248.0
0,0,0,1,1,0,0,0,0,2,2,2,2,0,1,3,72.9,651.4,2,656.1
1,0,1,1,1,0,0,2,2,2,2,2,0,2,0,1,74.5,4674.55,0,4693.5
0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,80.5,232.35,2,241.5
1,0,1,1,0,1,0,0,2,2,2,2,2,1,0,3,60.3,2448.5,0,2412.0
1,0,1,0,1,0,1,2,0,0,0,0,0,0,1,3,75.0,658.1,2,600.0
1,1,1,0,1,0,1,2,0,0,2,2,0,1,0,3,90.15,3128.8,0,3065.1000000000004
1,0,0,0,0,1,0,2,0,2,2,0,0,0,0,3,40.0,223.45,2,200.0
1,1,0,0,1,2,1,0,2,0,0,2,2,0,1,1,99.45,919.4,2,895.0500000000001
1,0,1,0,1,2,0,0,2,2,0,0,2,0,1,1,69.05,653.95,2,621.4499999999999
1,0,1,1,1,2,0,0,0,0,0,0,2,0,0,0,59.7,1825.5,0,1850.7
0,0,1,0,1,0,2,1,1,1,1,1,1,1,1,0,19.85,943.1,0,992.5000000000001
0,0,0,0,1,0,1,2,2,0,2,0,0,0,1,2,86.25,181.65,2,172.5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,45.65,45.65,2,45.65
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,70.1,551.35,2,560.8
0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,2,40.75,359.4,2,366.75
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,70.2,115.95,2,140.4
0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,2,55.35,165.2,2,166.05
1,0,1,0,1,0,1,0,0,0,2,2,2,0,1,1,95.7,2338.35,0,2392.5
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,46.3,46.3,2,46.3
0,0,1,1,1,2,0,2,2,2,2,2,0,0,0,3,81.3,3541.1,0,3658.5
1,1,1,1,1,2,1,0,2,2,0,0,0,0,1,2,84.2,4146.05,0,4294.2
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,1,20.0,1087.25,0,1100.0
0,0,0,0,1,2,0,2,2,2,0,0,0,0,1,0,66.15,2522.4,0,2513.7000000000003
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,45.85,81.0,2,91.7
1,0,1,1,1,0,2,1,1,1,1,1,1,0,0,2,19.6,717.3,0,744.8000000000001
1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,2,49.8,1734.2,0,1693.1999999999998
0,0,1,0,1,2,1,0,0,2,0,2,2,1,1,2,101.75,7069.3,0,7122.5
0,0,0,0,1,0,0,2,0,0,2,0,0,1,0,3,55.15,742.9,1,716.9499999999999
1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,75.25,3017.65,0,2934.75
0,0,0,0,1,2,1,0,2,2,0,2,2,1,1,2,103.95,6423.0,0,6340.95
0,0,0,0,1,2,1,0,0,2,0,2,2,0,1,0,100.15,1164.3,2,1201.8000000000002
1,0,0,0,1,0,1,0,2,0,2,2,2,2,1,1,99.65,4220.35,0,4085.65
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,73.7,1558.7,1,1547.7
1,1,0,0,0,1,0,0,0,2,0,2,2,1,1,0,50.05,2743.45,0,2752.75
1,0,1,0,0,1,0,2,0,2,2,2,2,2,0,0,60.25,4055.5,0,4157.25
1,1,1,1,1,2,1,0,2,2,0,2,2,0,0,2,105.75,2710.25,0,2749.5
0,1,1,0,1,0,1,2,2,0,0,0,2,1,0,1,87.3,6055.55,0,6023.7
0,1,1,0,0,1,0,0,0,2,0,2,2,0,1,2,48.35,810.7,1,870.3000000000001
1,0,1,1,1,2,0,0,2,0,0,0,0,0,0,2,54.25,2538.2,0,2549.75
0,0,1,1,1,0,0,2,2,2,2,2,2,2,0,0,85.3,6129.2,0,6141.599999999999
1,1,1,0,0,1,0,0,2,2,2,2,0,0,1,2,50.0,1750.85,0,1650.0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,3,24.4,36.55,2,48.8
0,0,1,1,1,2,0,2,2,2,2,2,2,2,0,1,90.95,6652.45,0,6548.400000000001
1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,72.25,2575.45,0,2673.25
0,1,1,1,1,2,1,0,2,2,0,0,2,0,1,1,96.1,6019.35,0,5958.2
0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,19.85,1379.6,0,1409.3500000000001
1,0,0,1,1,0,0,0,2,0,2,0,0,0,1,0,55.3,1284.2,1,1271.8999999999999
0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,20.1,296.15,1,321.6
1,0,0,0,1,0,0,2,0,2,2,2,0,0,1,3,69.5,653.25,2,625.5
1,0,1,1,1,2,2,1,1,1,1,1,1,2,1,3,25.15,412.6,1,427.54999999999995
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,20.95,85.5,2,83.8
0,1,1,0,1,0,0,2,0,0,0,0,0,0,1,2,49.55,49.55,2,49.55
0,0,1,0,1,2,1,0,0,2,0,0,0,0,1,3,79.65,1928.7,1,1911.6000000000001
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,71.25,71.25,2,71.25
1,1,0,0,1,2,1,2,2,2,2,2,2,2,0,0,113.8,7845.8,0,8193.6
0,0,1,0,1,2,2,1,1,1,1,1,1,2,0,2,24.55,1750.7,0,1767.6000000000001
0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.7,216.2,2,216.7
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.25,178.5,2,182.25
0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,1,50.15,115.1,2,100.3
0,1,1,0,1,2,1,0,0,2,0,2,2,1,1,1,100.5,6029.0,0,6030.0
1,1,1,0,1,2,1,0,2,2,0,0,2,0,1,2,95.9,2745.2,0,2781.1000000000004
0,0,0,0,1,0,0,0,0,2,2,2,2,2,1,0,74.45,3721.9,0,3648.05
0,1,0,0,1,2,1,0,2,2,0,2,2,0,1,2,104.1,3121.1,0,3123.0
0,0,1,0,1,0,2,1,1,1,1,1,1,1,0,1,19.05,990.45,0,1009.6500000000001
1,0,0,1,1,2,2,1,1,1,1,1,1,2,0,3,25.0,1004.35,0,975.0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.05,157.65,2,171.45000000000002
1,0,0,0,1,0,1,0,0,2,2,0,0,1,0,2,81.9,3219.75,0,3194.1000000000004
1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.7,572.85,2,557.6
0,0,1,1,1,2,1,0,0,2,0,0,2,1,1,2,90.15,4554.85,0,4597.650000000001
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,25.35,1847.55,0,1799.8500000000001
1,1,0,0,1,2,2,1,1,1,1,1,1,2,1,3,24.65,1766.75,0,1750.1499999999999
0,1,1,0,1,0,2,1,1,1,1,1,1,2,1,1,19.55,1462.05,0,1368.5
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25.25,25.25,2,25.25
1,0,1,0,0,1,0,2,2,0,2,2,2,2,1,0,60.0,2193.2,0,2280.0
0,0,1,0,1,0,1,0,2,2,0,0,2,0,0,1,89.9,2433.5,0,2517.2000000000003
0,0,1,0,1,0,2,1,1,1,1,1,1,0,0,0,19.4,641.15,0,620.8
1,1,1,0,1,0,0,0,2,0,0,0,0,2,0,3,49.8,2398.4,0,2440.2
0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,24.1,861.85,0,891.7
0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,2,54.25,583.0,2,542.5
1,0,1,0,1,2,1,2,2,2,0,2,2,1,0,1,109.9,7332.4,0,7363.3
1,0,0,0,0,1,0,0,0,2,2,0,0,1,1,1,35.5,249.55,2,248.5
0,0,0,0,1,0,1,0,0,0,0,2,2,1,0,1,87.55,4475.9,0,4465.05
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,45.15,416.45,2,406.34999999999997
0,0,0,0,1,0,1,0,0,0,0,2,2,0,1,3,88.4,788.6,2,795.6
1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,3,50.8,202.3,2,203.2
1,0,1,0,1,2,1,2,2,2,0,2,0,2,1,2,99.0,6994.6,0,7029.0
0,0,1,1,1,2,1,0,0,0,0,2,0,0,1,0,84.4,4116.15,0,4220.0
0,1,1,1,1,0,1,0,0,2,0,2,2,2,1,2,96.55,2263.45,1,2317.2
1,0,1,0,1,0,0,2,0,0,0,2,0,1,1,0,59.75,1374.35,1,1314.5
1,0,0,0,1,2,1,2,2,2,0,2,2,0,1,2,111.5,4915.15,0,4906.0
0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,0,24.25,838.5,0,800.25
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,75.1,75.1,2,75.1
0,0,1,0,1,2,0,0,0,0,0,2,2,1,1,1,70.15,3715.65,0,3788.1000000000004
1,0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,101.75,4273.45,0,4273.5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,45.8,45.8,2,45.8
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.5,20.5,2,20.5
1,0,0,0,1,0,0,2,2,0,2,2,0,1,0,2,70.4,2044.75,0,2112.0
0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,30.55,30.55,2,30.55
1,0,1,1,1,2,0,2,2,0,2,2,2,0,0,2,84.9,1398.25,1,1358.4
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,20.1,20.1,2,20.1
1,0,1,0,0,1,0,0,0,0,2,2,0,0,0,3,40.65,328.95,2,365.84999999999997
1,1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,101.0,4680.05,0,4646.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.1,69.1,2,69.1
1,0,1,0,1,0,0,2,0,0,2,0,0,2,0,0,54.5,3778.2,0,3869.5
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,75.35,3161.4,0,3240.0499999999997
1,0,1,0,0,1,0,2,0,0,2,2,0,1,1,0,44.45,2188.45,0,2222.5
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,3,75.0,999.45,1,975.0
1,0,1,1,1,0,1,0,2,0,2,2,2,1,0,0,100.0,1888.65,1,1900.0
0,0,0,0,1,2,1,0,0,2,0,2,2,0,0,0,98.05,3990.6,0,4020.0499999999997
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,71.15,71.15,2,71.15
0,0,0,0,0,1,0,0,2,2,0,2,2,0,1,1,54.15,1240.25,1,1299.6
0,0,1,0,1,2,0,0,2,0,0,2,0,1,0,0,63.9,2635.0,0,2556.0
0,0,1,1,1,2,0,0,2,2,0,2,0,0,1,0,69.15,235.0,2,207.45000000000002
0,0,0,0,1,2,0,2,0,0,0,2,0,1,0,0,64.65,2347.85,0,2392.05
0,0,1,1,1,2,1,2,0,2,2,2,2,2,1,1,108.75,7156.2,0,7286.25
0,0,1,1,1,2,1,0,2,0,0,2,2,0,1,2,98.85,3089.6,0,3163.2
0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,2,49.15,270.8,2,294.9
0,0,1,1,1,2,1,2,0,0,0,2,0,0,0,2,89.6,2901.8,0,2867.2
0,0,0,0,1,2,1,0,2,2,0,0,0,0,1,2,83.25,4949.1,0,4911.75
0,0,1,0,1,0,0,0,2,2,2,0,2,1,0,0,70.25,2198.9,0,2107.5
1,0,0,1,1,0,2,1,1,1,1,1,1,0,1,2,19.4,374.5,1,388.0
0,0,1,1,1,2,2,1,1,1,1,1,1,2,0,2,24.5,761.95,0,661.5
0,1,0,0,1,2,1,2,0,0,0,0,0,0,1,2,79.15,1520.9,1,1583.0
1,0,0,1,1,0,2,1,1,1,1,1,1,1,0,3,20.1,190.25,2,180.9
0,0,1,1,1,2,0,2,2,2,0,2,0,1,1,1,73.0,5163.0,0,4964.0
0,0,1,1,1,2,0,2,0,0,2,0,0,2,0,1,61.4,4059.85,0,4236.599999999999
1,0,0,0,1,2,1,0,0,2,2,0,0,0,1,3,84.3,2281.6,0,2191.7999999999997
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,19.9,1356.7,0,1373.1
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,20.4,231.45,2,224.39999999999998
1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,50.75,50.75,2,50.75
1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,20.45,242.4,2,204.5
0,0,1,1,1,2,0,2,2,0,2,0,2,1,1,0,75.75,4264.25,0,4166.25
1,0,0,0,1,0,0,2,0,0,2,2,0,1,0,2,65.4,2774.55,0,2877.6000000000004
1,1,1,0,1,0,1,0,0,0,0,0,2,0,1,2,80.4,3605.2,0,3698.4
1,0,1,1,1,0,0,2,2,2,0,0,0,2,1,0,59.75,4069.9,0,4122.75
1,1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,78.5,874.2,2,863.5
0,0,1,0,1,2,1,0,2,0,0,2,2,0,1,2,102.0,1145.35,2,1122.0
1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,48.95,1323.7,0,1419.5500000000002
0,0,1,0,1,2,1,2,0,0,0,2,2,0,1,2,99.65,5497.05,0,5680.05
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,18.25,534.7,0,511.0
0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,1,54.55,2455.05,0,2291.1
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.65,38.7,2,41.3
1,0,0,1,0,1,0,2,2,0,2,0,0,1,0,0,40.65,947.4,1,934.9499999999999
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.45,357.0,1,368.09999999999997
1,0,1,1,1,2,2,1,1,1,1,1,1,1,0,0,24.8,1476.25,0,1537.6000000000001
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,70.8,70.8,2,70.8
1,0,0,0,1,2,1,0,0,0,2,0,2,0,1,1,89.05,1448.6,1,1424.8
0,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,96.6,291.9,2,289.79999999999995
1,0,0,0,1,2,0,2,2,2,2,2,2,1,1,0,88.8,5903.15,0,5949.599999999999
1,0,0,0,1,0,2,1,1,1,1,1,1,2,1,1,20.05,1201.65,0,1243.1000000000001
0,0,1,0,1,2,1,0,2,2,0,2,2,0,1,1,104.5,5921.35,0,5956.5
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.8,146.65,2,139.6
0,0,1,1,1,2,0,2,0,2,2,2,0,2,1,0,77.15,1759.4,1,1774.45
0,0,0,1,0,1,0,2,0,0,2,0,0,2,0,0,35.05,844.45,0,876.2499999999999
0,1,0,0,1,2,1,0,2,2,2,2,2,2,1,0,108.1,7774.05,0,7783.2
0,0,1,0,1,2,1,0,0,0,0,2,0,0,1,2,84.05,134.05,2,168.1
0,0,0,0,1,0,2,1,1,1,1,1,1,1,1,0,20.2,140.95,2,161.6
0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,3,50.6,249.95,2,253.0
1,0,0,0,0,1,0,0,0,2,0,2,2,0,0,2,49.2,1701.65,0,1722.0
1,0,0,0,1,2,2,1,1,1,1,1,1,1,0,2,24.6,592.65,1,590.4000000000001
0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,71.65,135.75,2,143.3
1,0,1,1,1,2,1,2,2,2,2,0,2,2,1,1,104.9,7732.65,0,7552.8
0,0,0,0,1,2,1,2,2,2,2,2,0,0,1,2,106.5,4282.4,0,4366.5
1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,49.35,219.65,2,197.4
1,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,75.5,2018.1,0,1963.0
1,0,0,0,1,0,1,0,2,0,0,2,2,0,1,2,94.25,669.0,2,659.75
0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,68.95,68.95,2,68.95
0,0,1,1,1,2,0,0,2,0,2,0,0,0,1,3,58.5,224.85,2,234.0
1,0,0,0,1,0,0,0,2,2,2,2,2,2,0,1,78.9,3771.5,0,3787.2000000000003
1,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,93.85,196.75,2,187.7
0,1,1,0,1,0,0,2,0,2,2,2,2,1,1,2,79.2,943.85,2,950.4000000000001
1,0,1,0,1,2,1,2,0,2,2,2,2,0,1,0,109.45,6572.85,0,6567.0
1,0,0,0,1,0,0,2,0,2,2,0,0,2,1,2,59.2,3175.85,0,3256.0
1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,29.15,29.15,2,29.15
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.05,20.05,2,20.05
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,76.05,318.9,2,304.2
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,24.45,24.45,2,24.45
0,0,0,0,1,0,0,0,0,2,2,0,2,2,0,1,66.5,2762.75,0,2793.0
0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,49.55,49.55,2,49.55
1,0,0,0,1,2,1,0,0,2,0,2,0,0,1,1,89.35,631.85,2,625.4499999999999
1,0,0,0,1,0,1,0,0,2,0,0,0,0,1,1,73.6,232.5,2,220.79999999999998
0,0,1,0,1,2,0,2,2,2,0,2,2,2,1,1,82.65,5919.35,0,5950.8
1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,49.0,749.25,1,735.0
1,0,1,0,1,0,1,0,0,0,0,2,0,0,1,2,80.35,307.4,2,321.4
0,0,0,0,1,2,2,1,1,1,1,1,1,1,0,2,25.2,245.15,2,277.2
0,0,0,0,1,2,2,1,1,1,1,1,1,0,0,3,25.45,134.75,2,127.25
0,1,0,0,1,0,0,2,0,2,0,0,0,0,1,2,55.8,55.8,2,55.8
1,0,1,0,1,2,1,2,0,2,2,2,2,2,1,1,110.9,8240.85,0,7984.8
0,0,1,0,1,2,1,0,2,0,0,0,0,0,1,1,77.75,4266.4,0,4276.25
0,0,1,1,1,2,2,1,1,1,1,1,1,0,1,2,26.2,1077.5,0,1048.0
0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,0,19.9,1115.6,0,1134.3
1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,79.05,79.05,2,79.05
1,0,1,0,1,0,1,2,0,0,0,2,2,0,1,2,95.0,95.0,2,95.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,25.2,25.2,2,25.2
1,1,1,1,1,2,0,0,2,2,0,2,2,1,1,2,80.85,4079.55,0,4204.2
1,1,0,0,1,2,1,0,0,2,0,2,2,0,1,2,98.4,4187.75,0,4034.4
1,0,1,0,1,0,0,0,0,0,0,2,0,1,1,3,56.35,2391.15,0,2423.05
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,19.3,890.5,0,907.1
1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,50.4,137.25,2,151.2
1,1,1,1,1,2,0,2,2,2,2,2,0,2,0,1,79.4,5154.6,0,5240.400000000001
1,0,1,1,1,0,0,0,0,2,2,0,0,2,1,1,55.25,3119.9,0,3038.75
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,19.1,529.5,0,553.9000000000001
0,0,0,1,1,2,1,0,0,0,0,2,0,0,1,2,84.05,966.55,2,1008.5999999999999
0,0,1,0,1,2,1,0,2,2,0,2,2,0,1,2,105.2,6936.85,0,6943.2
1,1,0,0,1,2,1,0,0,2,0,2,2,0,1,2,101.4,3496.3,0,3549.0
1,1,1,0,1,2,1,0,0,2,0,0,2,0,1,2,89.8,914.3,2,898.0
1,0,1,1,1,2,1,0,0,0,0,0,0,0,1,0,75.75,1929.0,0,2045.25
0,0,0,0,1,0,1,0,0,0,2,2,2,0,1,2,95.3,5817.7,0,5527.4
1,0,1,0,1,0,1,2,2,2,2,2,2,2,0,0,109.75,6110.2,0,5926.5
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.85,178.8,2,178.65
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,19.3,28.3,2,38.6
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.1,435.0,2,414.59999999999997
0,1,0,0,1,0,1,0,0,0,0,2,2,0,1,2,91.25,2351.8,0,2372.5
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.25,186.15,2,182.25
1,0,1,0,1,0,0,0,2,2,0,0,0,0,1,3,54.75,445.85,2,438.0
1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,81.45,912.0,2,977.4000000000001
0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,49.1,679.55,1,736.5
1,0,1,0,1,2,0,2,0,2,0,2,2,1,1,2,80.2,3581.6,0,3448.6
1,0,0,0,1,2,1,0,0,0,2,2,2,0,1,2,100.3,4222.95,0,4212.599999999999
0,0,0,0,1,2,0,2,0,2,2,0,0,0,0,1,65.25,1994.3,0,2022.75
0,0,0,1,1,2,1,2,0,2,2,0,0,2,1,1,90.95,5930.05,0,6002.7
0,1,0,0,1,2,1,0,2,0,2,0,0,0,1,2,85.45,1505.85,1,1538.1000000000001
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.0,20.0,2,20.0
1,0,1,0,1,2,1,0,2,0,2,2,0,2,1,2,94.1,5638.3,0,5740.099999999999
1,0,0,0,1,2,1,0,2,0,0,0,0,0,0,2,79.85,797.25,2,798.5
1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,71.65,71.65,2,71.65
0,1,0,0,1,0,1,0,2,0,0,0,0,0,1,2,73.55,1359.45,1,1323.8999999999999
1,0,1,0,1,2,1,0,2,2,0,2,2,0,1,2,104.65,2542.45,1,2511.6000000000004
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.3,54.7,2,57.900000000000006
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,20.15,989.05,0,1007.4999999999999
1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44.55,44.55,2,44.55
1,0,0,0,1,0,0,2,0,0,2,0,0,0,1,3,54.45,87.3,2,108.9
1,0,0,0,1,0,2,1,1,1,1,1,1,1,1,0,19.65,351.55,1,334.04999999999995
1,0,1,1,1,2,1,0,2,2,0,2,2,2,1,2,105.0,7297.75,0,7245.0
1,0,1,0,1,2,0,2,2,2,2,2,2,2,1,1,88.7,6301.7,0,6386.400000000001
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,74.25,210.3,2,222.75
1,1,1,1,1,2,0,2,2,2,0,0,2,2,1,0,75.15,3822.45,0,3757.5000000000005
0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,20.25,1048.45,0,1073.25
0,0,1,0,1,2,1,2,2,0,2,2,2,2,1,1,109.1,6393.65,0,6327.799999999999
1,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,30.75,1489.3,0,1414.5
1,1,1,0,1,2,1,2,2,2,2,2,2,0,1,1,112.9,8061.5,0,8128.8
0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,74.2,74.2,2,74.2
0,0,1,1,1,2,1,0,2,2,0,2,0,0,1,3,94.05,518.75,2,564.3
1,0,1,0,1,2,0,2,2,2,2,0,2,2,0,0,78.85,5763.15,0,5677.2
1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,3,55.3,238.5,2,221.2
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,19.35,1031.7,0,1006.2
0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,20.45,34.8,2,40.9
0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,0,19.35,1319.95,0,1257.75
1,1,1,0,1,2,1,0,2,0,0,2,2,0,1,2,101.0,4388.4,0,4343.0
1,0,1,0,1,2,1,0,2,0,0,2,2,0,1,2,100.2,420.2,2,400.8
